stichdatum,plz,geschlecht,vorname,anzahl,rang,ortbez18
2021-03-01;6672;w;Monica;11;2;Gordevio
2021-03-01;6672;w;Francesca;9;5;Gordevio
2021-03-01;6672;m;Giancarlo;9;3;Gordevio
2021-03-01;6673;w;Maria;15;1;Maggia
2021-03-01;6673;w;Claudia;10;2;Maggia
2021-03-01;6673;w;Barbara;10;2;Maggia
2021-03-01;6673;m;Luca;14;1;Maggia
2021-03-01;6674;w;Maria;7;1;Riveo/Someo
2021-03-01;6674;w;n/a;4;2;Riveo/Someo
2021-03-01;6674;m;n/a;4;5;Riveo/Someo
2021-03-01;6675;w;Maria;12;1;Cevio
2021-03-01;6675;w;Monica;7;3;Cevio
2021-03-01;6675;w;Michela;7;3;Cevio
2021-03-01;6675;m;Bruno;8;2;Cevio
2021-03-01;6675;m;Rudolf;7;5;Cevio
2021-03-01;6675;m;Walter;7;5;Cevio
2021-03-01;6676;w;n/a;4;4;Bignasco
2021-03-01;6676;m;Elia;6;1;Bignasco
2021-03-01;6676;m;Marco;6;1;Bignasco
2021-03-01;6676;m;Mauro;6;1;Bignasco
2021-03-01;6677;w;Barbara;12;1;Aurigeno/Moghegno
2021-03-01;6677;w;Daniela;10;3;Aurigeno/Moghegno
2021-03-01;6677;w;Monica;8;5;Aurigeno/Moghegno
2021-03-01;6677;w;Maria;8;5;Aurigeno/Moghegno
2021-03-01;6677;m;Giovanni;11;4;Aurigeno/Moghegno
2021-03-01;6678;w;Silvia;9;2;Coglio/Giumaglio/Lodano
2021-03-01;6678;w;Monica;6;4;Coglio/Giumaglio/Lodano
2021-03-01;6678;w;n/a;5;5;Coglio/Giumaglio/Lodano
2021-03-01;6678;m;Hans;8;2;Coglio/Giumaglio/Lodano
2021-03-01;6682;m;n/a;3;1;Linescio
2021-03-01;6682;m;n/a;2;2;Linescio
2021-03-01;6683;w;n/a;3;2;Cerentino/Niva (Vallemaggia)
2021-03-01;6690;w;Anna;7;3;Cavergno/S. Carlo
2021-03-01;6690;w;Maria;6;4;Cavergno/S. Carlo
2021-03-01;6690;w;Martina;6;4;Cavergno/S. Carlo
2021-03-01;6690;m;Davide;9;1;Cavergno/S. Carlo
2021-03-01;6690;m;Lukas;8;2;Cavergno/S. Carlo
2021-03-01;6692;m;Marco;6;1;Menzonio/Brontallo
2021-03-01;6692;m;n/a;4;2;Menzonio/Brontallo
2021-03-01;6694;m;n/a;5;1;Prato-Sornico
2021-03-01;6695;w;n/a;4;1;Peccia/Piano di Peccia
2021-03-01;6695;w;n/a;2;5;Peccia/Piano di Peccia
2021-03-01;6703;w;Laura;16;2;Osogna
2021-03-01;6703;w;Monica;8;5;Osogna
2021-03-01;6703;m;Paolo;13;3;Osogna
2021-03-01;6703;m;Angelo;11;4;Osogna
2021-03-01;6705;m;Andrea;8;4;Cresciano
2021-03-01;6707;w;Laura;6;4;Iragna
2021-03-01;6707;m;Luca;7;3;Iragna
2021-03-01;6710;m;Giovanni;71;4;Biasca
2021-03-01;6713;w;Maria;17;1;Malvaglia
2021-03-01;6713;m;Luca;24;1;Malvaglia
2021-03-01;6713;m;Marco;16;2;Malvaglia
2021-03-01;6714;w;n/a;4;3;Semione
2021-03-01;6714;w;n/a;3;5;Semione
2021-03-01;6715;w;Maria;7;1;Dongio
2021-03-01;6715;m;Antonio;6;2;Dongio
2021-03-01;7158;w;Ursula;7;1;Waltensburg/Vuorz
2021-03-01;7158;w;Claudia;6;3;Waltensburg/Vuorz
2021-03-01;7159;w;n/a;5;1;Andiast
2021-03-01;7159;m;Martin;7;1;Andiast
2021-03-01;7159;m;Gion;6;2;Andiast
2021-03-01;7159;m;Alfred;6;2;Andiast
2021-03-01;7163;m;Martin;7;1;Danis
2021-03-01;7163;m;n/a;4;2;Danis
2021-03-01;7164;w;n/a;4;1;Dardin
2021-03-01;7164;w;n/a;3;2;Dardin
2021-03-01;7164;m;n/a;4;1;Dardin
2021-03-01;7164;m;n/a;2;5;Dardin
2021-03-01;7165;m;Peter;37;1;Breil/Brigels
2021-03-01;7165;m;Hans;30;2;Breil/Brigels
2021-03-01;7165;m;Stefan;25;4;Breil/Brigels
2021-03-01;7165;m;Werner;22;5;Breil/Brigels
2021-03-01;7166;w;Maria;30;1;Trun
2021-03-01;7166;w;Anna;15;3;Trun
2021-03-01;7166;m;Giusep;15;1;Trun
2021-03-01;7166;m;Martin;13;2;Trun
2021-03-01;7166;m;Thomas;11;4;Trun
2021-03-01;7167;w;n/a;3;1;Zignau
2021-03-01;7168;w;n/a;4;1;Schlans
2021-03-01;7168;m;n/a;4;1;Schlans
2021-03-01;7172;w;Maria;9;1;Rabius
2021-03-01;7172;w;n/a;5;5;Rabius
2021-03-01;7172;m;Martin;9;1;Rabius
2021-03-01;7172;m;Aluis;8;2;Rabius
2021-03-01;7172;m;Gian;7;4;Rabius
2021-03-01;7173;w;Maria;9;1;Surrein
2021-03-01;7173;w;n/a;4;2;Surrein
2021-03-01;7173;w;n/a;3;3;Surrein
2021-03-01;7173;w;n/a;2;5;Surrein
2021-03-01;7175;m;Duri;6;2;Sumvitg
2021-03-01;7180;m;Daniel;24;1;Disentis/Mustér
2021-03-01;7180;m;Martin;20;2;Disentis/Mustér
2021-03-01;7180;m;Giusep;17;3;Disentis/Mustér
2021-03-01;7184;m;Daniel;7;1;Curaglia
2021-03-01;7188;w;Maria;20;1;Sedrun
2021-03-01;7188;m;Werner;14;3;Sedrun
2021-03-01;7188;m;Andreas;12;5;Sedrun
2021-03-01;7203;w;Sandra;23;2;Trimmis
2021-03-01;7203;w;Monika;22;4;Trimmis
2021-03-01;7203;w;Elisabeth;20;5;Trimmis
2021-03-01;7204;w;Maria;22;1;Untervaz
2021-03-01;7204;m;Daniel;30;3;Untervaz
2021-03-01;7204;m;Hans;26;5;Untervaz
2021-03-01;7205;w;Karin;24;4;Zizers
2021-03-01;7205;m;Hans;35;3;Zizers
2021-03-01;7206;m;Andreas;39;3;Igis
2021-03-01;7208;w;Nina;18;5;Malans GR
2021-03-01;7208;m;Peter;44;1;Malans GR
2021-03-01;7213;w;n/a;3;1;Valzeina
2021-03-01;7214;w;Heidi;19;1;Grüsch
2021-03-01;7214;w;Manuela;15;2;Grüsch
2021-03-01;7214;m;Christian;25;4;Grüsch
2021-03-01;7215;w;Ursula;6;1;Fanas
2021-03-01;7215;m;Peter;9;3;Fanas
2021-03-01;7249;m;Daniel;9;3;Serneus
2021-03-01;7250;w;Ursula;58;1;Klosters
2021-03-01;7250;w;Claudia;47;2;Klosters
2021-03-01;7250;w;Maria;37;4;Klosters
2021-03-01;7252;w;Doris;11;1;Klosters Dorf
2021-03-01;7252;w;Petra;10;2;Klosters Dorf
2021-03-01;7252;m;Christian;11;4;Klosters Dorf
2021-03-01;7260;w;Ursula;51;2;Davos Dorf
2021-03-01;7260;m;Christian;90;2;Davos Dorf
2021-03-01;7260;m;Hans;80;4;Davos Dorf
2021-03-01;7265;m;Christian;16;2;Davos Wolfgang
2021-03-01;7265;m;Daniel;15;3;Davos Wolfgang
2021-03-01;7270;w;Sandra;62;5;Davos Platz
2021-03-01;7270;m;Christian;91;5;Davos Platz
2021-03-01;7272;w;Monika;6;1;Davos Clavadel
2021-03-01;7272;w;n/a;4;4;Davos Clavadel
2021-03-01;7272;m;Andreas;6;1;Davos Clavadel
2021-03-01;7276;m;n/a;4;5;Davos Frauenkirch
2021-03-01;7277;m;Marco;6;4;Davos Glaris
2021-03-01;7278;m;Thomas;6;3;Davos Monstein
2021-03-01;7302;w;Silvia;28;5;Landquart
2021-03-01;7303;m;Hans;8;4;Mastrils
2021-03-01;7304;m;Andreas;37;3;Maienfeld
2021-03-01;7306;w;Tamara;7;4;Fläsch
2021-03-01;7306;w;Sabrina;7;4;Fläsch
2021-03-01;7306;m;Andreas;14;3;Fläsch
2021-03-01;7306;m;Martin;10;4;Fläsch
2021-03-01;7307;w;Elisabeth;11;1;Jenins
2021-03-01;7307;w;Maria;8;3;Jenins
2021-03-01;7307;m;Hans;17;2;Jenins
2021-03-01;7317;w;n/a;4;5;Vasön/Valens
2021-03-01;7317;m;Philipp;6;5;Vasön/Valens
2021-03-01;7320;w;Anna;44;2;Sargans
2021-03-01;7320;w;Sonja;30;5;Sargans
2021-03-01;7320;m;Stefan;54;5;Sargans
2021-03-01;7323;w;Beatrice;17;4;Wangs
2021-03-01;7324;w;Elisabeth;17;4;Vilters
2021-03-01;7324;w;Daniela;15;5;Vilters
2021-03-01;7324;m;Markus;20;4;Vilters
2021-03-01;7325;w;n/a;2;2;Schwendi
2021-03-01;7402;w;Claudia;23;4;Bonaduz
2021-03-01;7403;m;Daniel;18;1;Rhäzüns
2021-03-01;7403;m;Thomas;14;2;Rhäzüns
2021-03-01;7404;w;n/a;3;4;Feldis/Veulden
2021-03-01;7411;m;Peter;15;1;Sils im Domleschg
2021-03-01;7411;m;Stefan;11;3;Sils im Domleschg
2021-03-01;7412;w;Claudia;10;1;Scharans
2021-03-01;7414;w;n/a;4;1;Fürstenau
2021-03-01;7414;w;n/a;2;5;Fürstenau
2021-03-01;7414;m;n/a;4;1;Fürstenau
2021-03-01;7416;w;n/a;3;5;Almens
2021-03-01;7417;w;Barbara;6;1;Paspels
2021-03-01;7418;w;Seraina;7;1;Tumegl/Tomils
2021-03-01;7418;w;n/a;5;3;Tumegl/Tomils
2021-03-01;7418;m;Hans;6;5;Tumegl/Tomils
2021-03-01;7419;m;n/a;3;4;Scheid
2021-03-01;7421;m;n/a;5;3;Summaprada
2021-03-01;7422;w;n/a;3;1;Tartar
2021-03-01;7423;m;n/a;4;3;Sarn/Portein
2021-03-01;7425;m;Roman;6;1;Masein
2021-03-01;7426;m;n/a;5;1;Flerden
2021-03-01;7426;m;n/a;4;4;Flerden
2021-03-01;7427;m;Walter;7;1;Urmein
2021-03-01;7428;w;n/a;3;1;Tschappina
2021-03-01;7428;m;n/a;4;3;Tschappina
2021-03-01;7430;w;Anna;22;3;Thusis/Rongellen
2021-03-01;7430;m;Christian;33;1;Thusis/Rongellen
2021-03-01;7430;m;Martin;25;5;Thusis/Rongellen
2021-03-01;7431;m;n/a;3;3;Mutten/Obermutten
2021-03-01;7432;w;n/a;5;2;Zillis
2021-03-01;7432;m;Paul;6;2;Zillis
2021-03-01;7432;m;Christian;6;2;Zillis
2021-03-01;7432;m;Andrea;6;2;Zillis
2021-03-01;7433;m;n/a;4;4;Mathon/Donat/Lohn GR/Wergenstein
2021-03-01;7435;w;Edith;6;2;Splügen
2021-03-01;7435;m;Hans;8;4;Splügen
2021-03-01;7437;w;n/a;3;3;Nufenen
2021-03-01;7438;w;n/a;2;1;Hinterrhein
2021-03-01;7440;w;Maria;11;2;Andeer
2021-03-01;7440;w;Ruth;11;2;Andeer
2021-03-01;7440;w;Anna;10;5;Andeer
2021-03-01;7440;w;Elisabeth;10;5;Andeer
2021-03-01;7444;m;n/a;2;1;Ausserferrera
2021-03-01;7447;m;n/a;5;1;Cresta (Avers)/Am Bach (Avers)
2021-03-01;7447;m;n/a;3;4;Cresta (Avers)/Am Bach (Avers)
2021-03-01;7450;w;n/a;3;5;Tiefencastel
2021-03-01;7450;m;Markus;6;1;Tiefencastel
2021-03-01;7452;w;Sandra;8;1;Cunter
2021-03-01;7453;w;Maria;7;1;Tinizong
2021-03-01;7453;m;Daniel;6;3;Tinizong
2021-03-01;7453;m;n/a;5;4;Tinizong
2021-03-01;7456;w;n/a;2;4;Sur/Marmorera
2021-03-01;7456;m;n/a;3;3;Sur/Marmorera
2021-03-01;7457;m;Marco;13;1;Bivio
2021-03-01;7460;m;Peter;38;2;Savognin
2021-03-01;7463;w;Brigitte;7;1;Riom
2021-03-01;7463;m;Reto;6;3;Riom
2021-03-01;7477;w;Heidi;6;1;Filisur
2021-03-01;7477;w;n/a;5;2;Filisur
2021-03-01;7477;m;Reto;8;1;Filisur
2021-03-01;7482;w;Silvia;8;5;Bergün/Bravuogn/Stugl/Stuls/Preda
2021-03-01;7482;w;Maria;8;5;Bergün/Bravuogn/Stugl/Stuls/Preda
2021-03-01;7492;w;Barbara;7;1;Alvaneu Dorf
2021-03-01;7492;m;Hans;9;2;Alvaneu Dorf
2021-03-01;7492;m;Luis;6;4;Alvaneu Dorf
2021-03-01;7493;w;Monika;8;1;Schmitten (Albula)
2021-03-01;7494;w;Martina;6;2;Davos Wiesen
2021-03-01;7494;m;Peter;18;1;Davos Wiesen
2021-03-01;7494;m;Martin;12;3;Davos Wiesen
2021-03-01;7500;w;Barbara;34;5;St. Moritz
2021-03-01;7502;w;Ruth;7;2;Bever
2021-03-01;7502;w;Elisabeth;6;4;Bever
2021-03-01;7502;m;Peter;9;2;Bever
2021-03-01;7503;w;Claudia;36;2;Samedan
2021-03-01;7503;w;Ursula;31;4;Samedan
2021-03-01;7503;m;Peter;53;1;Samedan
2021-03-01;7504;w;Ursula;39;2;Pontresina
2021-03-01;7504;w;Ana;23;4;Pontresina
2021-03-01;7505;m;Marco;38;1;Celerina
2021-03-01;7505;m;Peter;27;3;Celerina
2021-03-01;7512;w;Paola;9;4;Champfèr
2021-03-01;7512;m;Christian;11;2;Champfèr
2021-03-01;7512;m;Martin;10;3;Champfèr
2021-03-01;7513;w;Barbara;16;2;Silvaplana/Silvaplana-Surlej
2021-03-01;6207;m;Daniel;42;3;Nottwil/Nottwil SPZ
2021-03-01;6207;m;Stefan;40;5;Nottwil/Nottwil SPZ
2021-03-01;6208;w;Monika;34;1;Oberkirch LU
2021-03-01;6208;w;Maria;33;3;Oberkirch LU
2021-03-01;6208;w;Sandra;29;5;Oberkirch LU
2021-03-01;6208;m;Markus;48;2;Oberkirch LU
2021-03-01;6210;w;Daniela;73;4;Sursee
2021-03-01;6210;m;Daniel;122;2;Sursee
2021-03-01;6210;m;Thomas;111;4;Sursee
2021-03-01;6211;m;Peter;6;4;Buchs LU
2021-03-01;6211;m;Andreas;6;4;Buchs LU
2021-03-01;6212;w;Monika;21;1;Kaltbach/St. Erhard
2021-03-01;6212;w;Karin;16;3;Kaltbach/St. Erhard
2021-03-01;6212;w;Esther;14;5;Kaltbach/St. Erhard
2021-03-01;6212;m;Thomas;25;2;Kaltbach/St. Erhard
2021-03-01;6212;m;Markus;20;3;Kaltbach/St. Erhard
2021-03-01;6213;w;Claudia;8;1;Knutwil
2021-03-01;6213;w;Heidi;7;2;Knutwil
2021-03-01;6213;w;Karin;7;2;Knutwil
2021-03-01;6213;m;Josef;16;1;Knutwil
2021-03-01;6214;w;Andrea;29;2;Schenkon
2021-03-01;6214;w;Sandra;25;3;Schenkon
2021-03-01;6214;m;Josef;44;1;Schenkon
2021-03-01;6214;m;Marcel;36;2;Schenkon
2021-03-01;6215;w;Monika;30;2;Beromünster/Schwarzenbach LU
2021-03-01;6215;m;Josef;60;1;Beromünster/Schwarzenbach LU
2021-03-01;6217;w;Sarah;7;1;Kottwil
2021-03-01;6217;m;Stefan;11;1;Kottwil
2021-03-01;6217;m;Patrick;8;2;Kottwil
2021-03-01;6217;m;Marco;7;3;Kottwil
2021-03-01;6217;m;Bruno;7;3;Kottwil
2021-03-01;6218;w;Bernadette;18;5;Ettiswil
2021-03-01;6218;m;Hans;36;2;Ettiswil
2021-03-01;6218;m;Daniel;32;3;Ettiswil
2021-03-01;6221;w;Maria;26;1;Rickenbach LU
2021-03-01;6221;w;Claudia;25;2;Rickenbach LU
2021-03-01;6221;w;Andrea;19;5;Rickenbach LU
2021-03-01;6221;m;Josef;39;1;Rickenbach LU
2021-03-01;6221;m;Franz;33;2;Rickenbach LU
2021-03-01;6221;m;Anton;30;4;Rickenbach LU
2021-03-01;6222;w;Petra;11;4;Gunzwil
2021-03-01;6222;m;Josef;24;2;Gunzwil
2021-03-01;6222;m;Peter;19;4;Gunzwil
2021-03-01;6231;w;Andrea;12;1;Schlierbach
2021-03-01;6231;w;Ursula;8;2;Schlierbach
2021-03-01;6231;w;Claudia;7;3;Schlierbach
2021-03-01;6231;w;Esther;6;5;Schlierbach
2021-03-01;6231;w;Petra;6;5;Schlierbach
2021-03-01;6231;m;Peter;19;1;Schlierbach
2021-03-01;6231;m;Franz;16;3;Schlierbach
2021-03-01;6231;m;Hans;11;4;Schlierbach
2021-03-01;6232;w;Maria;24;1;Geuensee
2021-03-01;6232;w;Rita;21;3;Geuensee
2021-03-01;6232;m;Peter;31;2;Geuensee
2021-03-01;6233;w;Maria;22;2;Büron
2021-03-01;6233;m;Franz;33;2;Büron
2021-03-01;6234;w;Andrea;20;3;Kulmerau/Triengen
2021-03-01;6234;m;Peter;32;3;Kulmerau/Triengen
2021-03-01;6235;w;Michelle;6;4;Winikon
2021-03-01;6235;m;Hans;7;5;Winikon
2021-03-01;6236;w;n/a;3;1;Wilihof
2021-03-01;6236;m;Josef;6;1;Wilihof
2021-03-01;6242;w;Andrea;16;2;Wauwil
2021-03-01;6242;m;Josef;23;2;Wauwil
2021-03-01;6242;m;Franz;21;4;Wauwil
2021-03-01;6243;w;Monika;11;1;Egolzwil
2021-03-01;6243;m;Daniel;21;1;Egolzwil
2021-03-01;6244;w;Silvia;15;5;Nebikon
2021-03-01;6244;w;Andrea;15;5;Nebikon
2021-03-01;6244;m;Josef;27;2;Nebikon
2021-03-01;6244;m;Markus;26;3;Nebikon
2021-03-01;6245;w;Andrea;6;1;Ebersecken
2021-03-01;6245;w;n/a;5;2;Ebersecken
2021-03-01;6245;m;Alois;6;3;Ebersecken
2021-03-01;6246;w;Heidi;11;4;Altishofen
2021-03-01;6246;m;Thomas;18;2;Altishofen
2021-03-01;6246;m;Martin;16;3;Altishofen
2021-03-01;6247;w;Monika;26;3;Schötz
2021-03-01;6247;m;Daniel;41;3;Schötz
2021-03-01;6248;m;Daniel;10;3;Alberswil
2021-03-01;6248;m;Stefan;9;4;Alberswil
2021-03-01;6248;m;Anton;8;5;Alberswil
2021-03-01;6252;w;Nicole;27;4;Dagmersellen
2021-03-01;6252;m;Peter;43;5;Dagmersellen
2021-03-01;6253;w;Rita;8;1;Uffikon
2021-03-01;6253;w;Monika;7;3;Uffikon
2021-03-01;6253;m;Josef;19;1;Uffikon
2021-03-01;6253;m;Roland;9;5;Uffikon
2021-03-01;6260;w;Rita;43;2;Hintermoos/Mehlsecken/Reiden/Reidermoos
2021-03-01;6260;m;Thomas;54;3;Hintermoos/Mehlsecken/Reiden/Reidermoos
2021-03-01;6260;m;Daniel;47;5;Hintermoos/Mehlsecken/Reiden/Reidermoos
2021-03-01;6262;w;Sandra;13;1;Langnau b. Reiden
2021-03-01;6262;w;Brigitte;9;4;Langnau b. Reiden
2021-03-01;6262;w;Heidi;9;4;Langnau b. Reiden
2021-03-01;6262;w;Nicole;9;4;Langnau b. Reiden
2021-03-01;6262;m;Josef;21;1;Langnau b. Reiden
2021-03-01;6263;w;n/a;5;4;Richenthal
2021-03-01;6264;w;Sonja;15;2;Pfaffnau
2021-03-01;6264;w;Andrea;14;3;Pfaffnau
2021-03-01;6264;w;Sandra;12;4;Pfaffnau
2021-03-01;6264;w;Cornelia;12;4;Pfaffnau
2021-03-01;6264;m;Markus;21;3;Pfaffnau
2021-03-01;6264;m;Michael;18;5;Pfaffnau
2021-03-01;6264;m;Peter;18;5;Pfaffnau
2021-03-01;6265;w;Daniela;10;1;Roggliswil
2021-03-01;6265;w;Maria;10;1;Roggliswil
2021-03-01;6265;w;Alina;7;5;Roggliswil
2021-03-01;6265;m;Anton;12;2;Roggliswil
2021-03-01;6274;m;Daniel;43;4;Eschenbach LU
2021-03-01;6274;m;Stefan;38;5;Eschenbach LU
2021-03-01;6275;w;Maria;24;2;Ballwil
2021-03-01;6275;w;Ursula;21;3;Ballwil
2021-03-01;6275;w;Rita;20;5;Ballwil
2021-03-01;6275;m;Josef;45;1;Ballwil
2021-03-01;6276;w;Barbara;11;2;Hohenrain
2021-03-01;6276;w;Brigitte;10;3;Hohenrain
2021-03-01;6276;w;Lisbeth;10;3;Hohenrain
2021-03-01;6276;w;Anna;10;3;Hohenrain
2021-03-01;6276;m;Josef;28;1;Hohenrain
2021-03-01;6276;m;Thomas;18;3;Hohenrain
2021-03-01;6277;w;Maria;11;1;Kleinwangen/Lieli
2021-03-01;6277;w;Fabienne;6;4;Kleinwangen/Lieli
2021-03-01;6277;w;Sonja;6;4;Kleinwangen/Lieli
2021-03-01;6277;m;Peter;12;4;Kleinwangen/Lieli
2021-03-01;6280;w;Monika;71;2;Urswil/Hochdorf
2021-03-01;6280;w;Andrea;55;4;Urswil/Hochdorf
2021-03-01;6280;m;Josef;112;1;Urswil/Hochdorf
2021-03-01;6280;m;Peter;91;2;Urswil/Hochdorf
2021-03-01;6280;m;Hans;85;3;Urswil/Hochdorf
2021-03-01;6283;w;Maria;9;1;Baldegg
2021-03-01;6283;w;Andrea;9;1;Baldegg
2021-03-01;6283;w;Monika;8;3;Baldegg
2021-03-01;6283;w;Claudia;8;3;Baldegg
2021-03-01;6283;w;Daniela;6;5;Baldegg
2021-03-01;6284;w;Maria;12;3;Sulz LU/Gelfingen
2021-03-01;6284;w;Sandra;12;3;Sulz LU/Gelfingen
2021-03-01;6284;m;Josef;22;1;Sulz LU/Gelfingen
2021-03-01;6285;w;Anna;20;5;Retschwil/Hitzkirch
2021-03-01;6285;m;Josef;65;1;Retschwil/Hitzkirch
2021-03-01;6285;m;Peter;26;4;Retschwil/Hitzkirch
2021-03-01;6287;m;Josef;23;1;Aesch LU
2021-03-01;6287;m;Thomas;16;5;Aesch LU
2021-03-01;6288;w;Monika;10;2;Schongau
2021-03-01;6288;m;Thomas;15;2;Schongau
2021-03-01;6288;m;Markus;15;2;Schongau
2021-03-01;6288;m;Hans;12;4;Schongau
2021-03-01;6289;w;Silvia;9;1;Hämikon/Müswangen
2021-03-01;6289;w;Ruth;8;5;Hämikon/Müswangen
2021-03-01;6294;w;Rita;10;2;Ermensee
2021-03-01;6294;m;Thomas;15;2;Ermensee
2021-03-01;6300;w;Maria;315;1;Zug/Zugerberg
2021-03-01;6300;w;Andrea;170;3;Zug/Zugerberg
2021-03-01;6300;m;Thomas;279;3;Zug/Zugerberg
2021-03-01;6312;w;Monika;59;5;Steinhausen
2021-03-01;6312;m;Andreas;74;4;Steinhausen
2021-03-01;6313;w;Monika;28;3;Edlibach/Finstersee/Menzingen
2021-03-01;6315;w;Andrea;52;1;Morgarten/Oberägeri/Alosen
2021-03-01;6315;w;Anna;49;4;Morgarten/Oberägeri/Alosen
2021-03-01;6315;w;Ursula;48;5;Morgarten/Oberägeri/Alosen
2021-03-01;6315;m;Peter;94;1;Morgarten/Oberägeri/Alosen
2021-03-01;6315;m;Thomas;79;2;Morgarten/Oberägeri/Alosen
2021-03-01;6315;m;Martin;54;5;Morgarten/Oberägeri/Alosen
2021-03-01;6317;w;Maria;30;1;Oberwil b. Zug
2021-03-01;6317;m;Michael;25;2;Oberwil b. Zug
2021-03-01;6317;m;Martin;20;4;Oberwil b. Zug
2021-03-01;6317;m;Markus;19;5;Oberwil b. Zug
2021-03-01;6318;w;Maria;36;1;Walchwil
2021-03-01;6318;w;Anna;25;2;Walchwil
2021-03-01;6318;m;Peter;58;1;Walchwil
2021-03-01;6318;m;Josef;37;5;Walchwil
2021-03-01;6319;w;Sandra;9;5;Allenwinden
2021-03-01;6319;w;Claudia;9;5;Allenwinden
2021-03-01;6319;w;Monika;9;5;Allenwinden
2021-03-01;6319;m;Andreas;15;2;Allenwinden
2021-03-01;6319;m;Daniel;14;3;Allenwinden
2021-03-01;6330;w;Maria;109;1;Cham
2021-03-01;6330;w;Anna;79;4;Cham
2021-03-01;6331;w;Monika;39;3;Hünenberg
2021-03-01;6331;w;Barbara;35;4;Hünenberg
2021-03-01;6331;w;Margrit;31;5;Hünenberg
2021-03-01;6331;m;Thomas;59;3;Hünenberg
2021-03-01;6331;m;Josef;52;4;Hünenberg
2021-03-01;6332;w;Monika;12;5;Hagendorn
2021-03-01;6332;m;Thomas;22;4;Hagendorn
2021-03-01;6333;w;Sandra;30;1;Hünenberg See
2021-03-01;6333;w;Karin;23;4;Hünenberg See
2021-03-01;6333;m;Markus;39;3;Hünenberg See
2021-03-01;6340;m;Daniel;249;1;Sihlbrugg/Baar
2021-03-01;6340;m;Peter;243;2;Sihlbrugg/Baar
2021-03-01;6340;m;Thomas;204;3;Sihlbrugg/Baar
2021-03-01;6343;m;Thomas;112;1;Risch/Rotkreuz/Buonas/Holzhäusern ZG
2021-03-01;6343;m;Peter;108;2;Risch/Rotkreuz/Buonas/Holzhäusern ZG
2021-03-01;6343;m;Daniel;102;3;Risch/Rotkreuz/Buonas/Holzhäusern ZG
2021-03-01;6344;m;Thomas;22;1;Meierskappel
2021-03-01;6345;w;Maria;22;1;Neuheim
2021-03-01;6353;w;Monika;38;3;Weggis
2021-03-01;6353;w;Ursula;36;4;Weggis
2021-03-01;6353;w;Verena;34;5;Weggis
2021-03-01;6353;m;Markus;49;3;Weggis
2021-03-01;6353;m;Thomas;46;4;Weggis
2021-03-01;6354;w;Margrit;13;3;Vitznau
2021-03-01;6354;m;Thomas;24;1;Vitznau
2021-03-01;6354;m;Josef;20;2;Vitznau
2021-03-01;6354;m;Bruno;17;3;Vitznau
2021-03-01;6356;w;n/a;5;3;Rigi Kaltbad
2021-03-01;6356;m;Hans;11;1;Rigi Kaltbad
2021-03-01;6356;m;Thomas;7;3;Rigi Kaltbad
2021-03-01;6356;m;Walter;7;3;Rigi Kaltbad
2021-03-01;6362;w;Ursula;31;2;Stansstad
2021-03-01;6362;w;Heidi;31;2;Stansstad
2021-03-01;6362;m;Peter;59;1;Stansstad
2021-03-01;6362;m;Josef;52;2;Stansstad
2021-03-01;6362;m;Thomas;50;3;Stansstad
2021-03-01;6363;w;Sandra;7;1;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;w;Doris;6;2;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;w;Maria;6;2;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;w;Sonja;6;2;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;m;Peter;12;3;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;m;Stefan;8;4;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;m;Bruno;8;4;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;m;Beat;8;4;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6363;m;Urs;8;4;Bürgenstock/Obbürgen/Fürigen
2021-03-01;6370;w;Ruth;78;3;Stans/Oberdorf NW
2021-03-01;6370;m;Josef;159;1;Stans/Oberdorf NW
2021-03-01;6370;m;Walter;111;5;Stans/Oberdorf NW
2021-03-01;6372;w;Monika;19;2;Ennetmoos
2021-03-01;6372;m;Peter;38;1;Ennetmoos
2021-03-01;6372;m;Thomas;37;2;Ennetmoos
2021-03-01;6372;m;Andreas;26;5;Ennetmoos
2021-03-01;6373;w;Monika;41;1;Ennetbürgen
2021-03-01;6373;m;Walter;59;3;Ennetbürgen
2021-03-01;6374;w;Rita;50;1;Buochs
2021-03-01;6374;w;Sandra;45;3;Buochs
2021-03-01;6374;w;Elisabeth;42;4;Buochs
2021-03-01;6374;w;Andrea;41;5;Buochs
2021-03-01;6374;m;Daniel;60;4;Buochs
2021-03-01;6375;w;Claudia;31;3;Beckenried
2021-03-01;6375;w;Andrea;27;5;Beckenried
2021-03-01;6375;m;Josef;43;4;Beckenried
2021-03-01;6376;w;Monika;19;2;Emmetten
2021-03-01;6377;w;Brigitte;12;1;Seelisberg
2021-03-01;6377;w;Barbara;10;4;Seelisberg
2021-03-01;6382;w;Monika;13;1;Büren NW
2021-03-01;6382;m;Josef;21;1;Büren NW
2021-03-01;6382;m;Andreas;16;2;Büren NW
2021-03-01;6382;m;Stefan;12;4;Büren NW
